url
https://api.github.com/repos/carlopi/duckdb/actions/runs?status=failure&head_sha=89dbaad3d9d76078d7c05b43346a77a1415ea802
https://api.github.com/repos/carlopi/duckdb/actions/runs?status=failure&head_sha=5a7dd0deb6138ce38a8cb463519f0d93405ea959
https://api.github.com/repos/taniabogatsch/duckdb/actions/runs?status=failure&head_sha=743151b0d37efbf1a7de2d3e5281cd330d843b4a
https://api.github.com/repos/v1gnesh/duckdb/actions/runs?status=failure&head_sha=091d5668aad486e8573d943166fe7ced2939a847
https://api.github.com/repos/Mause/duckdb/actions/runs?status=failure&head_sha=e2b189d47ba9687bd5bd6001b9b8d7efccf80b95
https://api.github.com/repos/bleskes/duckdb/actions/runs?status=failure&head_sha=29eca7bbd63aebb695f4910777812cadaab22476
https://api.github.com/repos/aplavin/duckdb/actions/runs?status=failure&head_sha=5cf949707168fef3ba742644865e84dbb5319ba6
https://api.github.com/repos/rupurt/duckdb/actions/runs?status=failure&head_sha=515eaa40c6cb3946b6badca81d73d00068bbd240
https://api.github.com/repos/Tishj/duckdb/actions/runs?status=failure&head_sha=a760daee2982a7be04791069054f79b63668585f
https://api.github.com/repos/pdet/duckdb/actions/runs?status=failure&head_sha=2cf828029161a1eb9c2d56eeef68810afdca1241
https://api.github.com/repos/Tishj/duckdb/actions/runs?status=failure&head_sha=a7beaa3bcd941316e535ae9ca8d6f94b32762f17
https://api.github.com/repos/Krechals/duckdb/actions/runs?status=failure&head_sha=a8457976c8e8ba7f64377aaa5f50f6693ce72a89
https://api.github.com/repos/nickgerrets/duckdb/actions/runs?status=failure&head_sha=916fd96f285c33dd8e3aa2953950cff84f4c8e5f
https://api.github.com/repos/nickgerrets/duckdb/actions/runs?status=failure&head_sha=67f5afa48bdcce66e36e7d15d9d3c8efbc33a883
https://api.github.com/repos/Tmonster/duckdb/actions/runs?status=failure&head_sha=8b21abe455fab8ea8025d3bed0b6f05d6b16b1d2
https://api.github.com/repos/Tmonster/duckdb/actions/runs?status=failure&head_sha=1f8c49d70888aed219d3872f24a03551576faa28
https://api.github.com/repos/jkub/duckdb/actions/runs?status=failure&head_sha=ab726ebdba086f26e1646668fd090e87640f6756
https://api.github.com/repos/lnkuiper/duckdb/actions/runs?status=failure&head_sha=98030a263878a144ce398dc7b2b1e3205435908b
https://api.github.com/repos/maiadegraaf/duckdb/actions/runs?status=failure&head_sha=7d60f9ba759a088851bee82bc4fba60058a242e8
https://api.github.com/repos/douenergy/duckdb/actions/runs?status=failure&head_sha=8f1edb13c86db3d24d481b9e285d9152ffb1defc
https://api.github.com/repos/Tishj/duckdb/actions/runs?status=failure&head_sha=db56a86edb8f90b44a812177eb8c667b906dbf95
https://api.github.com/repos/carlopi/duckdb/actions/runs?status=failure&head_sha=35a7eef51026434cfdbd4f8c5b11d38c3e786179
https://api.github.com/repos/lnkuiper/duckdb/actions/runs?status=failure&head_sha=f4e039b742b7eae1c3316671ed799f66759ef695
https://api.github.com/repos/jkub/duckdb/actions/runs?status=failure&head_sha=f84ae17629dae58a147e002e9b0d44c6e672367c
https://api.github.com/repos/tcldr/duckdb/actions/runs?status=failure&head_sha=1938c6c7faf40759f53dd1c81ac463b70b62ff98
https://api.github.com/repos/hawkfish/duckdb/actions/runs?status=failure&head_sha=913c6c6361d5b08fc7da8732eb663b553a8e55e7
https://api.github.com/repos/Tmonster/duckdb/actions/runs?status=failure&head_sha=c39b58f7b6ea5e3ff11a4a74438842880bd2574d
https://api.github.com/repos/hannes/duckdb/actions/runs?status=failure&head_sha=1104ffa4307bc4629f17edd3e5f230d38c200438
https://api.github.com/repos/carlopi/duckdb/actions/runs?status=failure&head_sha=96cf8abee3c49db1b698194df921786ef31bb976
https://api.github.com/repos/carlopi/duckdb/actions/runs?status=failure&head_sha=9061b4716762f72629539169b233fffe11939d01
